date,AAASPR,BAASPR,CAPUTIL,COMMCRB,CONSGOVT,CONSPRIV,CONSSENT,CPAPERSPR,DEBTGOVT,DISPINC,DIVYIELD,EARNINGS,ECONSENT,EMPL,EXCHTRW,EXPORT,FEDFUNDS,GDP,HOURS,HOUSEPERMIT,HOUSEPRICE,HOUSESTART,IMPORT,INDPRO,INVENTO,INVESTM,LIABCORP,LIABHH,LOANSCORP,LOANSHH,NWCORP,NWHH,ORDERNEW,ORDERUNFIL,PCEPRICE,PMI,RETAIL,SHORTSPR,STOCKPRICE,STOCKVOL,TERMSPR,ULC,UNRATE,VXO
01jul1988,.86329937,1.9733,84.348198,-.10457699,.011746109,.88464499,114.6333333333333,1.0700001,.16987991,.96191365,.041800022,-.29655543,21.5,.70129997,5.3099179,1.9514943,.82660007,.58421832,.25656149,-.52916825,-.11841916,-.44823569,2.3319795,.35976401,.93799096,.55400783,.15255155,1.5190145,.76782554,.55411774,.13401046,.50561118,1.1828876,1.071851,-.060973685,56.23333333333333,1.1691028,-.97329998,1.4338021,-.068925008,2.0900002,.9626044,0,21.706499
01oct1988,.5532999,1.5565996,84.765503,.053337283,1.9218272,1.1305813,116.4,.94,.4581604,.93904954,-.0092000961,.007781879,25.7,.80185533,-4.4786358,3.0066013,.48670006,1.323702,1.1183621,4.2895913,-.18975918,4.4373579,3.0006759,.71960402,1.1954738,1.5145032,4.7628074,1.2779295,.046435643,.59817511,.91043371,1.4290847,2.9215953,1.3064358,-.032733697,55.66666666666666,2.8498557,-.74330044,2.9651246,-.029094005,1.2300005,.51091349,-.13339996,19.552
01jan1989,.47999954,1.4365997,84.828499,-.039568644,-.44052789,.46286982,117.9666666666667,.91000003,.017280579,1.1320603,-.10150003,-.081295095,22.16666666666667,.75327462,1.9493504,2.9429088,.97329998,1.0114669,.98912632,-10.769597,.071199633,-4.0786185,.46399537,.44989046,1.3357882,3.3377969,3.0066693,.30786285,.84149247,.17316583,3.3670895,1.0398329,-.23010711,2.4296291,-.026785206,53.43333333333334,.77313882,-.90330029,5.5641832,.093709126,.66670036,.23112072,-.1333003,17.718399
01apr1989,.71339989,1.5934,84.0755,-.032071248,1.5264477,.46569884,116.8333333333333,1.05,.15483856,-.29523399,-.14949989,-.11533113,-4.566666666666666,.4712545,4.3846087,4.2852192,.28339958,.76036823,.37845314,.39303634,.46158409,-9.4035139,.47296268,-.36028498,1.1377021,-.9719857,.28169006,1.8137232,.5925042,.37391654,-1.0302578,1.1252586,-3.6911571,.90696597,-.18026602,49.6,2.2367487,-1.3167,7.4869308,.1319574,.36330032,.098886952,.0333004,17.153601
01jul1989,.85999966,1.7799997,83.020203,-.032957587,.89567089,.96345234,117.3666666666667,.81,.28356934,.66205674,-.17009997,.17572704,-10.56666666666666,.25513086,.65532768,1.0162448,-.64340019,.73815286,.22029269,-3.6958137,1.3565763,-.7156167,-.13612026,-.6156615,.38650849,-.90191978,.84034026,1.7827364,1.1577582,.52772093,-1.018376,1.807546,-2.5426967,.15037172,-.1623075,45.66666666666666,1.744734,-1.2399998,8.74545,.030766185,.26340008,.41918984,0,18.646601
01oct1989,.98330021,1.9066,82.801498,.0136181,.5003503,.43366879,115.0333333333333,.74000001,1.2099419,.84286505,.077600002,.10011445,-4.4,.46294245,-1.7423332,1.5024287,-.46999931,.19685374,-.0011278508,4.9625726,-.081573844,-.64597106,1.7931681,.42849734,.7779997,-.74455243,2.0704687,1.5275397,-.21778142,.51925004,-2.6005142,.92984867,1.8653463,.34894198,.16808684,47,.0060513094,-.96000051,1.0087492,-.043283559,.25340033,1.4103591,.13339996,20.636299
01jan1990,.77000046,1.6733999,82.788498,.035167851,1.5864034,.83807391,107.9333333333333,.41,.58744812,.76505023,.17709994,.087109961,-17.1,.67610604,-1.3629618,4.2511969,-.36330032,1.086864,.29522595,4.5430098,-.58855033,6.3962078,3.1220043,.66058457,.2004239,.98812991,.2728512,.80015546,-1.4591496,-.12753662,-1.7305908,-.56024951,-1.8030009,1.4163589,.23519845,48.73333333333333,3.1557024,-.48999977,-2.6719439,-.10659354,.66329956,.98314697,-.066699982,21.526199
01apr1990,.72000027,1.6333008,82.899399,-.0053468365,.1575243,.30415219,105.6666666666667,.47999999,.77873993,.69353706,-.033699989,-.18804659,-11.36666666666667,.3369478,.41608691,1.2359167,-.0066995621,.36225039,-.44429165,-26.669928,-.70613569,-16.209278,-.16793537,.74586505,.98879266,.031223008,-.40955976,.9346475,-.51202345,-1.31776,-.73330998,-.038050096,-.35288912,.43168616,-.035007428,49.56666666666666,-.5783698,-.49660063,3.8825068,-.024428304,.92999983,1.2402321,.033299923,18.308201
01jul1990,.69999981,1.7133999,82.8125,.0095786927,.15895177,.3953723,90.66666666666667,.47,1.0058327,-.035387393,.21829987,-.15573782,-26.53333333333333,-.12850407,-5.3727212,.75411487,-.083300591,.066501305,-.52805042,-5.8456254,-.40236306,-6.8560829,-.40459996,.41623524,.66347575,-1.9575522,1.3587153,.74195433,-1.129216,-1.5665753,-.66661316,-1.759207,-.72713745,-.25357887,-.10525441,45.73333333333333,1.2993481,-.68330002,-4.1494775,.018516427,1.2266006,.99296582,.3666997,27.227501
01oct1990,.89659977,2.1999998,81.183701,-.071618475,.66638553,-.76366901,61.83333333333334,.91000003,2.2829971,-.85643715,.26690006,-.12287432,-37.46666666666667,-.36972097,-4.7712326,.87673527,-.41669989,-.91455406,-.43836871,-13.559197,-1.2329166,-8.220437,-2.7184834,-1.5607531,-.16047536,-5.7567472,-.27027017,.96024203,-.91200858,-.27353165,.61246789,1.133184,-4.5082369,-.01983849,-.16980627,41.76666666666667,.28630242,-.75330019,-5.6244063,-.097940788,1.4067001,1.8095444,.43330002,25.3873
01jan1991,.91660023,2.1866007,79.369598,-.018907404,.59461069,-.37673885,65.2,.63999999,1.3803902,.2496036,-.35170007,-.17549117,-21.86666666666666,-.42194542,1.4393126,.60927147,-1.3165998,-.46893451,-.97585881,-6.7108746,-.048030708,-15.308566,-1.1461326,-1.9084209,-.55638963,-3.3840132,-.27100262,-.19393951,-1.452845,-1.8413198,-.62003309,1.7011714,-6.1561813,-.53855592,.04797975,39.76666666666667,-1.6333035,-.40339994,10.837014,.16858487,1.9933996,.2726526,.46670008,21.454599
01apr1991,.77999973,1.79,79.580299,-.046997469,.40591776,.825351,77.93333333333334,.47,.32899094,.72894555,-.2335999,.1265301,3.466666666666666,-.43357798,5.9213009,3.5810237,-.56340027,.77668846,-.62420118,11.856704,-.09213154,12.224399,1.7619154,.58134049,-.6702351,-.00035938842,-.27173904,.95981902,-1.9287267,-1.1366669,-.41573316,-.56833357,.029766956,-2.2159579,-.11618181,45.86666666666667,2.0199809,-.3032999,6.9180899,.0093757752,2.5700002,.29231516,.23330021,17.688999
01jul1991,.84670019,1.7433,80.435799,.033588041,-.28049979,.49735245,75.56666666666666,.40000001,1.3157196,.40743107,-.032500029,-.19986179,22.3,-.003692887,-.18282789,2.3394284,-.21999979,.50402564,-.11834016,.69420832,-.7320115,3.0521772,2.7752209,1.4058681,.28987303,1.9606153,.54274166,.20087503,-2.135787,-2.2260833,-2.3949885,.28247476,6.2055483,-.33381385,.12934859,52.8,.1445324,-.26660013,1.8205475,-.069703132,2.5633001,.33465976,.033400059,16.696199
01oct1991,1.0999999,2.0532994,80.297302,-.035316654,-.73441422,-.050057612,55.1,.44,1.6247597,.82790351,-.015100002,-.28070769,-2.633333333333333,.012614397,-4.3806086,2.2260768,-.82660007,.3479003,-.17080387,4.8938375,.61974251,4.1959896,2.185117,.23522104,.61409456,3.4844601,1.2105078,1.3661929,-1.0202385,-1.5952259,-3.5274343,1.6771532,-4.4599257,-2.2320466,-.1126879,49.79999999999999,-.4503603,-.27670002,.38651296,.11113465,2.8067002,.85381913,.23329973,17.6343
01jan1992,.97669983,1.9000006,79.775902,.0080890832,.88238883,1.8550298,51.33333333333334,.27000001,.31080246,1.9925139,-.17759991,-.22840856,4.466666666666667,.021229561,.80870146,1.7906452,-.79339981,1.189936,-.58782279,8.4895687,.0040157125,13.24959,.72377181,-.11134838,-.29599476,-1.8645977,4.3172164,-.25598225,-2.2262833,-1.0169315,-3.5239167,-.38974428,1.2689459,-2.0422881,-.023109876,51.53333333333333,1.9527268,-.13000011,6.2331762,.18576062,3.4099998,.59524614,.26670027,16.7229
01apr1992,.9000001,1.7533002,80.689201,-.0024342411,-.19357581,.67654848,69.86666666666666,.27000001,.5825882,.98675048,.023000002,-.01917661,17.36666666666667,.25839531,.39337724,.047792565,-.25330019,1.0785239,.38993645,-4.2651701,-.72069103,-7.3839335,1.6305722,1.7647448,.3244549,5.5011778,-.25641015,.39669797,-1.9748055,-1.7231061,-1.119872,-.34721318,6.0432792,-1.0733746,-.057221152,53.96666666666667,.88403344,-.089999914,-.44679773,-.12242313,3.6966999,.075102247,.23329973,14.7213
01jul1992,1.3632998,2.0866003,80.785202,-.043461721,.63497102,1.0662165,59.16666666666666,.27000001,.31864166,.46283823,-.039299965,.058478396,21.83333333333333,.24272898,-4.6206336,2.0986006,-.51329994,.98341113,.15601848,3.4448709,.55205762,2.6538866,1.5640304,.7663874,.34291375,.79177022,-.12844898,1.0831487,-1.2965277,-1.3994888,-1.4887279,.85037774,-3.1464038,-2.7078669,-.11281592,52.33333333333334,1.6104548,-.17339993,1.6898384,-.076858319,3.5334001,.24990885,.033299923,14.6513
01oct1992,1.2800002,2.1266999,81.1595,.011907235,-.011558118,1.1848412,66.09999999999999,.47999999,.62453842,.45441622,-.040199995,-.2072466,12.9,.37701637,5.645237,.50289083,-.22000003,1.0377638,.63666314,4.4159846,-.2333449,3.7041137,2.3656752,1.0506463,.52400053,3.0054643,0,1.0465604,-.99139988,-1.2696848,-1.8013995,1.6696773,2.5517218,-1.6618032,.13896057,52.70000000000001,2.0165777,.033299923,1.54775,.1105968,3.6733,-.06241392,-.26659966,14.1467
01jan1993,1.4533,2.1233001,81.469498,.046871968,-1.2483488,.3826915,69.46666666666665,.23999999,.3440094,.37343749,-.11030006,.10748539,27.2,.58532184,2.6257327,.22714946,.0032999516,.16725925,.88847899,-1.3221877,-.64654773,-5.0650644,2.1420462,.88204479,1.2742138,2.3302381,1.2771553,-.50206912,-1.2424884,.82036245,-.6062094,.61105716,-.31287575,-2.430845,-.043450769,54.83333333333334,1.2404879,-.079999924,4.3200259,.2036372,3.3200002,.12604496,-.23340034,13.4531
01apr1993,1.4167004,2.1500006,81.304604,-.025596643,.0089485049,.90550053,62.7,.20999999,1.0486717,.30889773,-.0065000057,-.27047083,13.86666666666667,.53879958,-3.261899,1.1911222,-.039999962,.58073038,1.1607805,-1.0405995,.18631302,8.0854797,2.0449412,.2275259,.63657588,.57367069,.37998441,.86803257,-1.6867043,.47205245,.57335347,.27034867,1.0504107,-1.9471757,.069694154,50.33333333333334,2.3090861,-.033299923,.69833189,.011496785,3.0232997,1.3293777,-.066599846,13.1128
01jul1993,1.2765999,2.0065999,81.269402,.042535473,.142079,1.1068006,60.76666666666667,.18000001,.18568802,.087078519,-.046900034,.015693197,1.266666666666667,.62914509,1.4047725,-.26750943,.059999943,.47617868,.55905181,8.8330498,.24652976,2.5732415,1.3084284,.39172208,.47815731,-.68146843,.12634529,1.4768248,-.71532297,1.8193344,.80831957,.9653095,-.40437621,-1.2377445,-.19842559,50.56666666666666,1.8375798,-.056699991,1.7997988,-.0066670622,2.6134002,-.39955351,-.26669979,12.0484
01oct1993,1.2365999,1.9466,82.068001,.046071943,.35247412,.87402266,70.73333333333333,.28,.56768036,.69255733,-.0552001,.20639363,23.06666666666667,.69457608,1.5329328,3.1723733,-.069999933,1.3509489,.94382942,11.610966,.31032327,9.8640585,3.9387653,1.5060766,.33970332,5.1212859,1.0050327,1.6436116,-1.0504205,1.9768919,1.1163089,1.1221588,2.6592646,-2.3707714,-.044321671,54.26666666666667,1.9698976,.069999933,2.3303277,.14846012,2.5467,.33923405,-.16670036,11.707
01jan1994,1.0932999,1.7800002,82.536697,.0059914743,-1.2449723,1.1373048,83.06666666666668,.27000001,-.36151886,.65818197,-.0070998669,.2629658,22.76666666666667,.76717997,.40645406,.97576058,.22329998,.96554261,.60175854,-2.5661292,.18092039,-3.0212409,2.3029802,1.2321963,.62563771,3.7382319,.49875367,.27234685,.60850447,2.1343133,1.0807202,.13380408,3.2713876,-1.2676058,-.0615981,56.46666666666667,1.9243969,.029999971,1.1166979,.062143616,2.8234,-.87322915,-.066599846,13.4247
01apr1994,.86339998,1.5133996,83.353302,.011876319,.49369666,.7750569,91.16666666666667,.41,-.19992828,1.0020839,.13919997,-.16800599,21.26666666666667,.91946876,-1.635815,3.3196959,.72670007,1.3459419,1.6410363,3.5358458,-.07233011,5.2969394,3.6582434,1.7950251,1.6108744,4.8009577,.61996716,1.232285,1.7820053,2.4478989,1.8134207,.0087472033,3.0993514,-.52064979,.21932502,58.13333333333333,1.9120357,.046700001,-4.0145245,-.15612541,3.0966001,.74630052,-.36670017,13.3685
01jul1994,.83999968,1.5067,83.636703,-.0023465736,1.6716383,.7596249,90.40000000000002,.38999999,-.095405579,.58146566,-.038000107,.11960892,18.26666666666667,.87513608,-3.4798446,3.6741343,.5467,.5828163,1.1572875,-.50792223,-.14481121,-.84447581,2.7732401,1.2690605,1.0942383,-1.647042,.370139,1.3920341,2.1235883,3.5652528,1.4167788,.75913978,1.3761172,.20560664,-.11415955,58.5,2.0584049,-.010000229,2.1671009,.0024221465,2.8566003,.54107666,-.19999981,12.4222
01oct1994,.73329973,1.3700004,84.530296,.029113047,-.87388384,1.0753249,97.63333333333333,.57999998,.37408447,1.4247477,.047800064,.25355545,24.7,.79303932,-.69702524,2.2824056,.67999983,1.1390152,.40893835,.21799693,-.58944476,1.2074471,2.7747521,2.0539358,1.543003,4.031703,1.2240101,2.0708947,2.1532505,3.4971311,2.189049,.2709429,3.0258765,.66003901,-.051147658,58.23333333333333,2.0769055,.11330032,-.1875191,.044754945,2.5566998,-.27877596,-.36670017,14.5761
01jan1995,.79669952,1.3934002,84.534798,-.015759077,.34921247,.24857458,100.3333333333333,.44,.27687073,.85121363,-.1006,.057509944,6.666666666666667,.74881798,-.73703396,1.9085226,.64330006,.35412347,.47036541,-9.4052868,0,-10.596457,2.1704767,1.0210369,1.5377283,1.0446566,.96852964,.10946115,3.6061835,2.1453967,1.0104483,1.5154955,.60670817,-.50872082,.016914273,54.86666666666667,.03582928,-.073299885,4.2774696,.10914539,1.7466002,.51396805,-.16659975,11.7298
01apr1995,1.04,1.6133003,83.922096,.0018871272,.33544993,.87285042,100.4,.44,.65023041,.2831465,-.20459986,.071084678,-13.46666666666667,.37117961,-5.7476511,1.3928308,.21000004,.29789725,-.14548115,1.921864,1.0312682,-2.8084626,.94523841,.31716999,1.1018019,-2.0988827,1.0785024,1.3238178,2.3681464,1.8713526,1.7541341,1.3719361,-1.2318171,-.13456959,.069416434,48.03333333333333,1.5373918,-.42329979,8.6891565,.097301386,1.0232997,.34687063,.19999981,12.9686
01jul1995,1.1100001,1.73,83.757103,.035153337,-.26273605,.90215379,100.3666666666667,.41999999,-.57388306,.91208768,-.15090013,.38264734,2.4,.42139605,3.0137999,4.2365861,-.22329998,.84707934,1.1547771,8.1586056,1.0564367,9.4792185,.34297323,.91200137,.70299846,-.59784949,1.3025602,1.840341,2.071528,2.09039,1.6089872,1.7397715,1.5232557,-.025476033,-.11622345,48.63333333333333,1.4542991,-.42999983,7.6073265,.067442395,.95659971,.55808628,0,13.2305
01oct1995,1.0934,1.7466998,83.462502,.0062683378,-1.0518053,.695144,99.03333333333335,.47,-.55623627,.58272946,-.094899893,.20994134,15.6,.46334612,1.7930495,1.4173672,-.076700211,.6767258,.2356979,2.6326671,.27720475,.14120972,1.2699705,.85425103,.31196901,2.4531236,4.148056,1.3909234,.75507879,.81544203,-.98984456,1.9183239,1.9376082,.98118031,.023945903,46.26666666666667,1.092248,-.45999956,5.6071072,.086892419,.63329983,.25550663,-.099999905,13.28
01jan1996,1.1400003,1.8000002,82.937798,.03295555,.65743715,.91806293,94.93333333333334,.36000001,.85888672,.94244266,-.09800005,.39735758,-4.466666666666666,.42780289,2.2443945,1.196285,-.35669994,.74616492,.18668637,-.65758234,.72894043,3.0115893,3.1989765,.67163503,.057146497,1.593106,1.3453106,1.0025636,1.4337779,1.045267,1.138225,1.6095239,-1.0993112,2.2661829,-.10787308,46.1,1.4857775,-.43330002,6.3741121,.20072086,.98000002,.45972621,-.033400059,17.149
01apr1996,.89000034,1.5766997,83.573502,-.010958755,1.2378275,1.0700363,102.8,.40000001,-.79200745,.91272944,-.041199923,.50361508,20.7,.66450942,1.0310057,1.6119881,-.11999989,1.6540896,.94910574,2.4439712,-.30275223,2.3679085,2.2132947,2.1239908,.45175844,4.6931682,.99723989,1.4686028,1.200797,.57092637,.55652916,.92596543,2.5286584,2.1724727,.081820108,50.66666666666666,1.9421,-.22329998,3.3887594,-.055902049,1.6999998,-.039740592,-.033299923,17.480499
01jul1996,.80999994,1.5132995,83.493698,-.012260158,-.00065132999,.60359406,110.2666666666667,.38999999,.004989624,.80647856,.042999983,.40257365,18.56666666666667,.6127255,-.24615639,.80491912,.063400269,.89298618,.81706411,-2.1851285,-.0078775585,.37814552,3.1907892,1.2878968,.70663184,4.442358,1.2055007,1.4138414,1.3970104,.60929734,.47589245,.50792223,-.37099394,.95709985,-.018234784,50.8,.75489599,-.21000004,.23896748,-.09447924,1.6833,.40023875,-.23330021,17.196501
01oct1996,.88670015,1.5734,83.472099,-.024813754,.68770123,.79336149,110.3333333333333,.47,.192276,.53120947,-.16000009,.31016126,9.133333333333333,.59438199,.56125355,6.0472674,-.02670002,1.0330323,1.1374886,-1.7544194,.20457314,-5.7811589,1.9531628,1.393285,.68386292,-.13196485,2.47457,1.288396,2.2907472,1.5878147,.21788155,1.9555812,1.8777103,1.8505013,.11230692,52.9,1.8341521,-.30330038,9.5579443,.17383282,1.3666,.49060032,.066600323,18.786301
01jan1997,.86339998,1.5066996,83.823303,.022939235,-.52107906,1.0485725,118.7,.28,-.10269165,.94793439,-.12940001,.6138556,14.36666666666667,.62046552,4.8394995,1.8820299,-.00330019,.64348805,.85511571,1.9422626,.43920323,1.0995606,4.1826844,1.8916453,.54723811,1.9990734,.63559979,.37851852,1.7661867,-.026120799,6.5184822,.63123733,-.14453882,.14669809,-.17593788,53.56666666666666,1.6504245,-.21670008,7.7792978,.19073221,1.5033002,1.3527565,-.099999905,21.7516
01apr1997,.87659979,1.4899998,83.709396,-.023732515,1.2875293,.4491865,125.4333333333333,.54000002,-1.2352066,.88230842,-.070299983,.34148759,8.633333333333333,.71650064,1.3826919,3.9199069,.24660015,1.6483396,.47382361,-.61177236,.31643647,2.979816,3.3013012,1.4185075,2.3277965,5.9391956,.63157541,1.2294484,1.9630175,-.50652105,.80107254,3.6327503,2.9908898,.050718311,.12825029,54.9,-.21695073,-.47660017,4.8265309,.023093456,1.6500001,-.55856448,-.23330021,22.304501
01jul1997,.92670012,1.5134001,84.1828,.015047872,.46189103,1.6894014,128.0333333333333,.46000001,-.62197876,1.1698527,-.19789994,.78098041,18.76666666666667,.57871711,1.4029237,2.2898226,.009999752,1.2430898,.57609046,3.3878007,1.136351,-1.2498686,3.6182702,2.2687182,1.5722895,1.3903711,.83594978,1.9214797,1.4921929,.16975541,3.7402029,3.0256736,2.911757,.95262384,-.28740788,55.96666666666667,2.1621664,-.48659992,12.032289,.12594225,1.1966,.17155817,-.13329983,24.972099
01oct1997,.96999979,1.5299997,84.698799,-.058890413,.50061238,1.188133,129.2333333333333,.54000002,.28322983,1.4620445,-.01820004,.92396289,18.23333333333333,.78998137,.93353546,-.13936284,-.026599884,.85514826,.46090168,.93108982,.96711391,4.9737034,2.1344612,2.4762354,1.6228687,1.480944,3.7778857,1.3664991,1.6876982,-2.184927,1.1557873,1.2304761,1.310465,2.2526088,.083218776,55.53333333333333,.45413536,-.41669989,2.2298055,.04253307,.81669998,1.289682,-.20000029,27.860201
01jan1998,1.0799999,1.6666002,84.002502,-.0011352482,-.35849813,1.0064474,133.1666666666667,.41,-.26044083,2.0833769,-.093999982,.61935508,14.06666666666667,.60874635,2.5058224,.46707588,.013299942,.99452454,.63375258,8.3028822,1.1883452,1.7256736,3.6809707,1.1176649,2.3058999,4.2678947,2.2784591,.68640822,2.2607841,-1.7044097,5.3806834,4.3982487,-2.2126606,-.20616311,-.022017637,53.2,.70571637,-.46670008,7.1520081,.054636128,.53340006,1.0898699,-.033400059,21.454901
01apr1998,1.04,1.6566,82.973999,-.064325899,1.7350303,1.7456139,137.2333333333333,.51999998,-.65792084,1.3656445,-.102,.70231527,15.33333333333333,.63103807,1.2383219,-1.1099248,-.019999981,.92154694,.52112961,-3.277585,.59079641,.87298566,2.2660904,.67134756,.75802255,-.61950278,2.0359409,2.0736649,1.5160776,.091968998,.17406113,1.3346664,-.063259847,-.64328289,.011915181,50.66666666666666,2.2264702,-.52330017,8.2976599,.064190701,.62000036,.70170146,-.23329973,21.5811
01jul1998,1.2866998,1.9233999,82.171997,-.054232903,.75043595,1.2955946,132.2333333333333,.62,-1.2650299,1.0023464,.059499979,.43921351,1.500000000000001,.56359911,1.582962,-.46603242,.033299923,1.2447879,.11159897,3.9824073,1.0302094,3.6836963,1.3420882,.73668206,.90726799,2.5384231,1.1450496,1.5842097,2.727263,-1.5649886,1.8082086,-2.1719046,-.88398099,-.71674603,.048760552,49.06666666666666,.043249324,-.71000004,-2.3454022,.081125334,.38000011,.27587497,.13329983,33.5084
01oct1998,1.6633,2.5799999,82.119904,-.06125813,.58833963,1.4343566,124.1333333333333,.83999997,-.17996979,.78850895,-.040799975,.59736645,1.133333333333333,.60156387,-5.2434282,3.633539,-.67329979,1.6029617,1.224326,5.8568921,.85782623,5.4282289,3.1884665,1.4294988,.96937907,3.039634,8.8038702,2.0733111,3.2584851,.73997867,-.44779348,5.2433987,1.258691,-1.8375282,-.037693214,47.9,2.9095023,-.60669994,3.4786296,-.023643021,.41669989,-.20941304,-.099999905,27.555401
01jan1999,1.4366999,2.4199996,81.916603,.0031849686,.67758083,.96559608,132,.41999999,-.39361954,.89989585,-.14700007,.55701321,11.06666666666667,.59146202,.62223035,-.12815951,-.12669992,.94202065,-.15222165,-.31219059,.72268748,-.757653,2.554189,1.1001614,1.7456738,2.7089052,2.4035468,1.0685366,-.13039322,-.27564088,.91683245,.74799168,2.8525865,-1.0184228,.0071000354,51.56666666666666,1.8488419,-.32660007,11.492538,.14648783,.57660007,.44576529,-.13329983,27.5044
01apr1999,1.3933001,2.1999998,81.705299,-.0015129437,.3754966,1.4474705,137.4,.44,-.80828094,.2250158,-.075099945,.62555456,13.16666666666667,.63533968,2.2997293,.94593358,.013399601,.76621866,.56964588,-3.4798319,1.0110276,-8.2271528,2.784456,.95556086,.52262217,.062395848,2.9254103,2.1031792,.42908457,-.33662379,.77703953,2.2615883,-1.2634928,-1.1817709,-.0019233353,54.13333333333333,2.0674825,-.29339981,5.4703169,.06973327,1.0867,.14815374,-.0333004,24.910101
01jul1999,1.4434004,2.2167006,81.513397,.068839759,1.205689,1.1223671,135.4666666666667,.60000002,-.78371048,.67993325,-.0042999983,.618801,12.46666666666667,.57938832,-.94164133,2.8708,.34660006,1.3011583,.61950809,-.77188098,1.0546389,4.7347445,3.6221387,.88701266,.99267316,2.7069006,2.441124,2.1051426,1.8591708,-.74388134,2.6893127,-.60632032,2.4913263,-.16156532,.022344222,55.13333333333333,2.1201303,-.44329977,.92989391,-.14124751,1.2332997,-.059235159,-.033399582,24.8132
01oct1999,1.3467002,2.0999999,82.061996,-.00024372117,1.5488023,1.4545777,136.4,.86000001,-.073329926,1.4907604,-.019199967,.35832128,17.03333333333333,.68646318,-1.8549408,2.4379511,.21340036,1.6853038,.41600847,2.0186343,.58192801,.24203318,2.3835046,1.754721,1.8760544,2.6444049,5.1695204,2.1012437,2.1619117,.3797051,1.1633068,6.0307717,1.310732,1.0058209,.10538609,57.70000000000001,2.2395458,-.26340008,2.2843132,.13479471,1.0966997,.47288442,-.16660023,23.42
01jan2000,1.2333002,1.8499999,82.031197,.044010803,-.7102564,1.5245699,140.8666666666667,.38999999,-.63058853,1.8964286,-.026600003,.42361659,15.06666666666667,.58837181,2.1343806,1.4296228,.36999989,.3611069,.53479522,1.3103225,1.3401109,.26153833,3.8423171,1.0053905,.28925434,-.70575851,2.6366832,1.3133509,1.6747649,2.2420349,-.44203883,2.444437,-.56303769,1.2841253,.097126998,55.79999999999999,2.30918,-.15670013,3.2709272,.25051478,.96000004,3.6150148,-.033400059,25.814199
01apr2000,1.5899997,2.4165998,82.186203,.04363,.97283286,.96121079,140.5333333333333,.72000003,-2.2322998,1.0998082,-.019400001,.71603978,8.833333333333334,.59048069,2.9151917,2.8021238,.59660006,1.8146014,.18431149,-7.3228321,1.3016012,-4.4579582,3.0572405,1.2029853,1.4383672,5.7515235,3.3628902,1.8161894,3.0261834,2.1360464,-.84253156,-.98895156,4.0878258,1.4153318,-.22967397,53.1,.074304864,-.55999994,1.9801873,-.10307449,.46339989,-1.7644572,-.099999905,26.8144
01jul2000,1.7133999,2.4266996,81.303398,.01172051,-.43395388,.97717506,142.1,.47999999,-.50183868,1.1545373,-.039900064,.47649845,9.1,.19018434,1.7975637,2.4124823,.24669981,.1334673,.060093515,-1.0238997,1.3533006,-5.3728809,3.4300153,-.097309843,.87365174,-.98609251,2.6251943,2.0787175,1.532125,1.9053919,7.0837646,1.3069621,-4.7617521,3.5773408,.13397866,50.7,.88276553,-.50330019,1.9322389,-.071002305,-.12339973,2.0015237,.066699982,22.565201
01oct2000,1.8365998,2.6465998,80.355698,.0055457647,.6000734,.85640699,132.3333333333333,.44,-.74244308,.35680667,.077299953,.65144956,.3666666666666665,.20288506,3.1255512,-.85107797,-.046700001,.62095702,-.40223974,1.4897009,1.0445672,2.6469827,-.0195639,-.21084593,1.0567259,.19139388,.20986846,1.4718139,.46490386,1.8077813,10.830909,-1.6063908,-2.8842499,.74320912,.027605442,47.03333333333333,.68420434,-.45660019,-7.6841564,.10502292,-.44999981,-.52844661,-.099999905,29.323299
01jan2001,2.0267,2.8299999,78.556198,-.080254912,1.5235575,.39950195,113.9333333333333,.34999999,.88955307,.90207094,.069800019,.33384225,-28.83333333333333,.15579577,-.39772606,-1.4910382,-.88000011,-.28558075,-.050754745,5.7463441,1.8644485,3.8747306,-1.6113974,-1.3279395,-.98502612,-4.6430655,.5574922,.04324175,.55273414,.93580782,-1.7967918,-1.0765724,-5.0455203,-1.4963851,.096280649,42.5,.63868237,-.77659988,-6.8628607,.044333659,.23330021,2.6873786,.33330011,29.5847
01apr2001,1.9533,2.7667003,76.886299,-.022606883,1.7264884,.23614435,114.9666666666667,.38,-1.0927429,-.17478622,.018400073,.56891215,-9.833333333333334,-.26751217,3.4157102,-3.3511233,-1.2665997,.58285344,-1.0911839,-1.1433281,1.284084,1.5456258,-3.1055825,-1.2698756,-.14345086,.14260644,.55440146,2.2066114,-1.4506906,.75523704,-.3983964,2.2908735,-2.9296567,-1.7806697,-.19708622,42.4,1.0315174,-.66670012,-3.4100435,-.088453129,1.6099999,-1.4185706,.16669989,25.8951
01jul2001,2.1266999,2.9699998,75.241302,-.076558292,-.098850325,.34212708,109.1,.13,.76890182,2.2811835,.1006,.39768574,-12.96666666666667,-.30053812,-.9304812,-4.9956727,-.83000016,-.41590324,-1.0855947,-3.6778569,1.2710358,-1.878469,-2.0154262,-1.3883451,-.67880559,-2.1875656,0,3.0046363,-2.3341594,-.048174232,-.055074744,-2.6345611,-4.3856311,-2.4749959,-.1101802,45.33333333333334,-.67916167,-.32669997,-7.6183414,-.12547746,1.8099999,-.26463467,.43330002,32.346199
